"datasetkey","confidence_level","title","text","access","taxa"
"c9d089f6-7cf5-4204-9952-c8ac79da38de",1,"Water Framework Directive AGE, Recorder-Lux database","National Museum of Natural History, Luxembourg (2022). Water Framework Directive AGE, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/mhcb8w accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7efa5937-15dd-4b6a-b18e-a830a094455c",1,"Inventaire de la réserve naturelle géologique de Saucats - La Brède - Etude sur les protocoles I2M2","Inventaire National du Patrimoine Naturel (2021). Inventaire de la réserve naturelle géologique de Saucats - La Brède - Etude sur les protocoles I2M2. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/7c8jvm accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7e6df30d-d8af-438d-bb01-5a528f6f4fa3",1,"Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Centre - lot 2012","Inventaire National du Patrimoine Naturel (2018). Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Centre - lot 2012. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yf9rqu accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"16cea338-38b9-47f8-bde1-5bf4a613ea3d",1,"Base de données faune - DREAL Centre-Val de Loire. Points / polylignes","Inventaire National du Patrimoine Naturel (2017). Base de données faune - DREAL Centre-Val de Loire. Points / polylignes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fkrsvb accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"96165cbe-38aa-43fd-a11d-5b5346f05f10",1,"Inventaire de la réserve naturelle géologique de Saucats - La Brède - Inventaire entomologiques","Inventaire National du Patrimoine Naturel (2021). Inventaire de la réserve naturelle géologique de Saucats - La Brède - Inventaire entomologiques. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8jjd8a accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"5e8e721a-f830-47a5-ac25-5371f50a7e48",1,"Suivi et inventaire de la réserve naturelle de Saucats - La Brède - Inventaire et suivi Entomologiques de 2012-2013","Inventaire National du Patrimoine Naturel (2021). Suivi et inventaire de la réserve naturelle de Saucats - La Brède - Inventaire et suivi Entomologiques de 2012-2013. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pee75t accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8d7bb962-d8ed-4318-8f45-d4b5248802e2",1,"BD de la plateforme partagée pour la diffusion des données naturalistes de Normandie - Centralisation des données d'études sur le territoire de la Communauté de Communes de la Côte d'Albâtre","Inventaire National du Patrimoine Naturel (2019). BD de la plateforme partagée pour la diffusion des données naturalistes de Normandie - Centralisation des données d'études sur le territoire de la Communauté de Communes de la Côte d'Albâtre. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ttkfwr accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"a8c38b89-47ff-4e0e-b16e-646899d1d3fd",2,"Système d'Information sur la Nature et les Paysages d'Ile de France - Données d'observateurs divers (observateurs transmettant un nombre de données peu élevé) saisies dans Cettia-idf","Inventaire National du Patrimoine Naturel (2018). Système d'Information sur la Nature et les Paysages d'Ile de France - Données d'observateurs divers (observateurs transmettant un nombre de données peu élevé) saisies dans Cettia-idf. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/uurom6 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"97eccb39-8a7b-4711-82ef-5f61afc1cf0c",2,"Dr Mary Gillham Archive Project","South East Wales Biodiversity Records Centre (2023). Dr Mary Gillham Archive Project. Occurrence dataset https://doi.org/10.15468/ajv47f accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"daae5a66-7bb4-4431-ac3c-a1bf70ca3407",1,"Stackpole National Nature Reserve Species Inventory and Ad-hoc Sightings from Across Pembrokeshire","Natural Resources Wales (2022). Stackpole National Nature Reserve Species Inventory and Ad-hoc Sightings from Across Pembrokeshire. Occurrence dataset https://doi.org/10.15468/k6hvb8 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8821e36f-2d25-44c8-a95e-fb978f38ecde",1,"SER Site-based Surveys","Staffordshire Ecological Record (2022). SER Site-based Surveys. Occurrence dataset https://doi.org/10.15468/h2yko0 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"6e09f9dc-0bf2-4c20-8ff6-bd898bbc4831",1,"Radnorshire Wildlife Trust records held by BIS","BIS for Powys & Brecon Beacons National Park (2022). Radnorshire Wildlife Trust records held by BIS. Occurrence dataset https://doi.org/10.15468/hxqokw accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"e87e14f1-76e9-48a1-8378-98cc909eb301",1,"WTSWW Data: All Taxa (West Wales)","West Wales Biodiversity Information Centre (2022). WTSWW Data: All Taxa (West Wales). Occurrence dataset https://doi.org/10.15468/gaakk2 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"29ce88ff-5cf1-47fd-af44-8477c52c910c",1,"Isle of Man historical wildlife records 1990 to 1994","Manx Biological Recording Partnership (2022). Isle of Man historical wildlife records 1990 to 1994. Occurrence dataset https://doi.org/10.15468/aru16v accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"51de9c85-0337-4c68-9783-f13bc0aac15f",1,"Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Unassessed data","Scottish Wildlife Trust (2020). Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Unassessed data. Occurrence dataset https://doi.org/10.15468/dfwjgc accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"d0d1b5f8-695a-4b08-a345-439d77b9902e",1,"Lothian Wildlife Information Centre surveys (Invertebrates - general)","The Wildlife Information Centre (2022). Lothian Wildlife Information Centre surveys (Invertebrates - general). Occurrence dataset https://doi.org/10.15468/raxra9 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"aba10cb3-e79b-45f8-91a7-ef79d2133af9",1,"City of Edinburgh Natural Heritage Service - Ranger Ad-hoc records and sightings","The Wildlife Information Centre (2021). City of Edinburgh Natural Heritage Service - Ranger Ad-hoc records and sightings. Occurrence dataset https://doi.org/10.15468/ealk6c accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"cef450df-7155-4c9d-9eb3-7b9b4d868bfa",1,"Sheffield and Rotherham Wildlife Trust - Records","Sheffield and Rotherham Wildlife Trust (2023). Sheffield and Rotherham Wildlife Trust - Records. Occurrence dataset https://doi.org/10.15468/x3wdpp accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"90eae6b8-57d2-4d24-8eb3-1dbde00f1669",1,"NRW Regional Data: North Wales","Cofnod – North Wales Environmental Information Service (2023). NRW Regional Data: North Wales. Occurrence dataset https://doi.org/10.15468/krljpu accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8e2961c9-5996-474b-9bfc-90370e04448b",1,"Ecological surveys from Bardon Hill undertaken in the period 2000 to 2007","Aggregate Industries (2022). Ecological surveys from Bardon Hill undertaken in the period 2000 to 2007. Occurrence dataset https://doi.org/10.15468/6czvbo accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"2ae1fe04-6f12-4766-bdee-50e5b2dc1148",1,"Species within North Ayrshire from 1984 - Present","North Ayrshire Countryside Ranger Service (2022). Species within North Ayrshire from 1984 - Present. Occurrence dataset https://doi.org/10.15468/tvj834 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"339d7931-baca-4660-b650-93836399567f",1,"SNH Invertebrate Site Condition Monitoring of Invertebrate Assemblages at ten SSSIs, 2011-12","Caledonian Conservation (2023). SNH Invertebrate Site Condition Monitoring of Invertebrate Assemblages at ten SSSIs, 2011-12. Occurrence dataset https://doi.org/10.15468/rraqic accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ee0321a6-9e6d-4501-94aa-f12cef9c5680",1,"David Dodds Associates Ltd - Species Records","The Wildlife Information Centre (2020). David Dodds Associates Ltd - Species Records. Occurrence dataset https://doi.org/10.15468/ie4asf accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c665b271-454b-4844-a039-426dac634908",1,"Leicestershire and Rutland Environmental Records Centre records 2015-2019","Leicestershire and Rutland Environmental Records Centre (2021). Leicestershire and Rutland Environmental Records Centre records 2015-2019. Occurrence dataset https://doi.org/10.15468/dues93 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ef7e0d45-c59f-4f48-afa3-53d9f545de56",2,"St Andrews BioBlitz 2015","Fife Nature Records Centre (2022). St Andrews BioBlitz 2015. Occurrence dataset https://doi.org/10.15468/xtrbvy accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c0e410ad-0d01-49f3-a837-71982c0e0c32",2,"TWIC Biodiversity Field Trip Data (1995-present)","The Wildlife Information Centre (2023). TWIC Biodiversity Field Trip Data (1995-present). Occurrence dataset https://doi.org/10.15468/ljc0ke accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"378264b9-9622-4dc0-9b18-b39818c8898e",1,"Base BOMBINA du Parc Naturel régional Lorraine - Données bibliographique de la base BOMBINA","Inventaire National du Patrimoine Naturel (2019). Base BOMBINA du Parc Naturel régional Lorraine - Données bibliographique de la base BOMBINA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jrd2ir accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"05b22baa-5b85-4212-a93a-2fe81f5254dd",1,"Base BOMBINA du Parc Naturel régional Lorraine - Modernisation des ZNIEFF du PnrL","Inventaire National du Patrimoine Naturel (2019). Base BOMBINA du Parc Naturel régional Lorraine - Modernisation des ZNIEFF du PnrL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2idi70 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"7f89b5f5-ce82-436b-9d27-ec9ba6540198",1,"Données Faune de l'Agence des Espaces Verts (AEV) d'Ile de France","Inventaire National du Patrimoine Naturel (2016). Données Faune de l'Agence des Espaces Verts (AEV) d'Ile de France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/o3ukgd accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"f3102dce-38a7-4dc5-bd54-3b3e3e76cb1f",1,"Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991","""Dankwa H.R.","Fundamental and Applied Marine Ecology Post Graduate Program (FAME). VUB","macroinvertebrate"
"2150bbfa-51d0-4557-ab15-fb9459881eb7",2,"INNS Data: All Taxa (South East Wales)","South East Wales Biodiversity Records Centre (2023). INNS Data: All Taxa (South East Wales). Occurrence dataset https://doi.org/10.15468/crhjs2 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c3c56ab1-706c-4e7f-85f8-f6f860e203f2",1,"Merseyside BioBank (verified)","Merseyside BioBank (2020). Merseyside BioBank (verified). Occurrence dataset https://doi.org/10.15468/ar0p6s accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"e351951e-32da-46d6-b61c-e9816d39e0d4",1,"North Merseyside Local Species Data (DEFRA Grant 23169)","Merseyside BioBank (2022). North Merseyside Local Species Data (DEFRA Grant 23169). Occurrence dataset https://doi.org/10.15468/h5k3ix accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"edd017b6-bf00-4b00-93ad-9789c42a36b1",1,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018","NatureScot (2023). Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018. Occurrence dataset https://doi.org/10.15468/faxvgd accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"8a0df3e6-f762-11e1-a439-00145eb45e9a",2,"GEO-Hauptveranstaltung Bodden (Vilm)","GEO-Tag der Artenvielfalt. GEO-Hauptveranstaltung Bodden (Vilm). Occurrence dataset https://doi.org/10.15468/ismecy accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"6205a718-f762-11e1-a439-00145eb45e9a",2,"Umgebung des Spalatin Gymnasium Altenburg","GEO-Tag der Artenvielfalt. Umgebung des Spalatin Gymnasium Altenburg. Occurrence dataset https://doi.org/10.15468/u6tjek accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"aeab6ee6-c27f-4f1c-8c20-418decd54684",1,"REBENT - Réseau national de surveillance des biocénoses benthiques côtières","Inventaire National du Patrimoine Naturel (2017). REBENT - Réseau national de surveillance des biocénoses benthiques côtières. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/h74fvv accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"84f58d09-add5-469b-af6e-f3522a8dac7d",2,"CEDaR Online Recording","Centre for Environmental Data and Recording (2023). CEDaR Online Recording. Occurrence dataset https://doi.org/10.15468/ke4kw8 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"df12ca07-f133-4550-ab3b-fde13f0e76ba",2,"Lajitietokeskus/FinBIF - Notebook, general observations","Finnish Biodiversity Information Facility (2023). Lajitietokeskus/FinBIF - Notebook, general observations. Occurrence dataset https://doi.org/10.15468/4g56tp accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"62db1876-f762-11e1-a439-00145eb45e9a",1,"AKG-Gelände in Bensheim","GEO-Tag der Artenvielfalt. AKG-Gelände in Bensheim. Occurrence dataset https://doi.org/10.15468/jm2mld accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"741655eb-fd10-4dc8-b26b-e86c6411c442",1,"""Crayfish (Crustacea","Astacura) data for Britain and Ireland to 2003""","Astacura) data for Britain and Ireland to 2003. Occurrence dataset https://doi.org/10.15468/aznmq1 accessed via GBIF.org on 2023-05-17.""","macroinvertebrate"
"07adabd1-4687-48ce-aa5f-fb32fbf02108",1,"Inventaire national des Crustacés Décapodes de France métropolitaine","Inventaire National du Patrimoine Naturel (2018). Inventaire national des Crustacés Décapodes de France métropolitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/bozekk accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"b2ac8447-a776-471c-9a70-1d6d609c4a3e",1,"Inventaire national des Crustacés Décapodes de France métropolitaine - Inventaire des Crustacés Décapodes de France métropolitaine. Données du compte CardObs 1113","Inventaire National du Patrimoine Naturel (2018). Inventaire national des Crustacés Décapodes de France métropolitaine - Inventaire des Crustacés Décapodes de France métropolitaine. Données du compte CardObs 1113. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gtyxgt accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"b9214eb9-51fd-41ca-9f14-a682349be69b",2,"CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre-Yves NOEL","Inventaire National du Patrimoine Naturel (2016). CardObs : Observations naturalistes issues de l'outil CardObs - Données naturalistes de Pierre-Yves NOEL. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fqe3eb accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c734cde8-a858-476a-b293-f948db4c93f3",1,"Données d'observations des plongeurs de la FFESSM - Données DORIS de la FFESSM","Inventaire National du Patrimoine Naturel (2018). Données d'observations des plongeurs de la FFESSM - Données DORIS de la FFESSM. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vguvbq accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"823dc56e-f987-495c-98bf-43318719e30f",1,"VIS - Fishes in inland waters in Flanders, Belgium","Van Thuyne G, Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in inland waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/gzyxyd accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"4b301041-dbb5-4ac8-87e0-6ad96526a364",1,"""Oison : outil de saisie des observations naturalistes réalisées par  les agents de l'Office français de la biodiversité (OFB) - Données d'observations """"espèce"""" réalisées par des agents de l'OFB jusqu'au 31 décembre 2018.""","""Inventaire National du Patrimoine Naturel (2021). Oison : outil de saisie des observations naturalistes réalisées par  les agents de l'Office français de la biodiversité (OFB) - Données d'observations """"espèce"""" réalisées par des agents de l'OFB jusqu'au 31 décembre 2018.. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/agequp accessed via GBIF.org on 2023-05-17.""","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"fda395aa-63c9-4b98-99e4-8d37651aa4f5",2,"SILENE-FAUNE-PACA - DREAL_PACA_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - DREAL_PACA_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/cehedc accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"b2906713-07c4-41b1-887f-adfc0a24b3ab",1,"VIS - Reference freshwater monitoring in Flanders, Belgium (post 2013)","Van Thuyne G, Breine J, Brosens D (2021). VIS - Reference freshwater monitoring in Flanders, Belgium (post 2013). Version 1.10. Research Institute for Nature and Forest (INBO). Sampling event dataset https://doi.org/10.15468/klsy8u accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"da076629-fb18-4558-a9c1-6eaa55d69056",1,"Données LPO Réserves Naturelles Nationales - Données des réserves naturelles nationales gérées par la Ligue pour la protection des oiseaux (LPO)","Inventaire National du Patrimoine Naturel (2021). Données LPO Réserves Naturelles Nationales - Données des réserves naturelles nationales gérées par la Ligue pour la protection des oiseaux (LPO). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/wnwf23 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"cba362bc-aab5-4ad2-9d72-d3498851e53f",2,"SILENE-FAUNE-PACA - Tour_du_Valat_2017_12_18","Inventaire National du Patrimoine Naturel (2018). SILENE-FAUNE-PACA - Tour_du_Valat_2017_12_18. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/nnw2xy accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"403cea9f-80d5-48f4-ae41-97cc9a157a62",1,"Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire","Inventaire National du Patrimoine Naturel (2021). Programme de rééquilibrage du lit de la Loire entre Les Ponts de Cé et Nantes - Données naturalistes brutes - Programme de rééquilibrage du lit de la Loire. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/vqzepj accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"b18ab2ec-1838-40db-b3b2-631a8dcabf61",1,"VIS - Non-native fish in Flanders, Belgium","Verreycken H, Brosens D (2021). VIS - Non-native fish in Flanders, Belgium. Version 1.4. Research Institute for Nature and Forest (INBO). Sampling event dataset https://doi.org/10.15468/ycahus accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"25e3e8f1-86ee-440c-adfc-8e63759a6505",2,"Programme d’acquisition et de valorisation de données naturalistes BioObs - Observations naturalistes des Amis de BioObs.","Inventaire National du Patrimoine Naturel (2021). Programme d’acquisition et de valorisation de données naturalistes BioObs - Observations naturalistes des Amis de BioObs.. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ldch7a accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"a56b9254-25a0-45a8-9909-bbe1365f01f1",2,"Swiss National Decapoda Databank","Stucki P, Krieg R, Capt S (2021). Swiss National Decapoda Databank. Swiss National Biodiversity Data and Information Centres – infospecies.ch. Occurrence dataset https://doi.org/10.15468/jy9aus accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"256acc28-ca45-4403-a38d-1c19473d9f23",1,"Regroupement d'études et inventaires - Regroupement de l'ensemble des données","Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires - Regroupement de l'ensemble des données. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jmtuvh accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"c687e6b2-823d-4d61-a50a-9918c7787ba7",2,"Données de l'association Indre Nature - Données Indre Nature 2019","Inventaire National du Patrimoine Naturel (2021). Données de l'association Indre Nature - Données Indre Nature 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/72fsnv accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"ebbe25bd-c0ce-4c14-9608-3a55fed82620",2,"City of Amsterdam (NL) - Fyke Fishing Piet Ruiter","Brouwer A (2020). City of Amsterdam (NL) - Fyke Fishing Piet Ruiter. Version 1.7. City of Amsterdam. Occurrence dataset https://doi.org/10.15468/udtoqy accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"2bf7b2c0-34dc-4458-8ee4-4f99fac03b33",1,"Biodiversity4all Research-Grade Observations","Citizen Science Observation Dataset B, Tiago P (2020). Biodiversity4all Research-Grade Observations. BioDiversity4All. Occurrence dataset https://doi.org/10.15468/njmmp7 accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"258c9ce5-1bda-4001-a192-347c9e7fb186",1,"Invasive species - Chinese mitten crab (Eriocheir sinensis) in Flanders, Belgium","Devisscher S, Adriaens T, Brosens D, Desmet P (2021). Invasive species - Chinese mitten crab (Eriocheir sinensis) in Flanders, Belgium. Version 1.8. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/eakzzv accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"274a36be-0626-41c1-a757-3064e05811a4",1,"VIS - Fishes in estuarine waters in Flanders, Belgium","Breine J, Verreycken H, De Boeck T, Brosens D, Desmet P (2021). VIS - Fishes in estuarine waters in Flanders, Belgium. Version 9.7. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/estwpt accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"898bb3f4-f762-11e1-a439-00145eb45e9a",1,"Artenvielfalt auf den Elbwiesen (Dessau)","GEO-Tag der Artenvielfalt. Artenvielfalt auf den Elbwiesen (Dessau). Occurrence dataset https://doi.org/10.15468/ur2qlk accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
"e3004062-f320-4d91-8192-3ec889e468dc",1,"Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards","Kent Wildlife Trust (2020). Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards. Occurrence dataset https://doi.org/10.15468/zyxxue accessed via GBIF.org on 2023-05-17.","Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17","macroinvertebrate"
